1.19,0.267306,0,0,0.992795,-0.51
1.192,0.26851,0,0,0.993291,-0.508
1.194,0.269716,0,0,0.993754,-0.506
1.196,0.270925,0,0,0.994187,-0.504
1.198,0.272136,0,0,0.994592,-0.502
1.2,0.27335,0,0,0.99497,-0.5
1.202,0.274566,3.30731e-09,1.97389e-06,0.995323,-0.498
1.204,0.275785,2.64579e-08,7.89527e-06,0.995652,-0.496
1.206,0.277005,8.92917e-08,1.77632e-05,0.99596,-0.494
1.208,0.278228,2.11643e-07,3.15761e-05,0.996247,-0.492
1.21,0.279454,4.13335e-07,4.93318e-05,0.996515,-0.49
1.212,0.280681,7.14182e-07,7.10275e-05,0.996764,-0.488
1.214,0.281911,1.13398e-06,9.66598e-05,0.996997,-0.486
1.216,0.283143,1.6925e-06,0.000126225,0.997214,-0.484
1.218,0.284378,2.40951e-06,0.000159717,0.997416,-0.482
1.22,0.285614,3.30473e-06,0.000197132,0.997604,-0.48
1.222,0.286853,4.39786e-06,0.000238464,0.997779,-0.478
1.224,0.288094,5.70858e-06,0.000283706,0.997942,-0.476
1.226,0.289337,7.25653e-06,0.000332851,0.998094,-0.474
1.228,0.290582,9.0613e-06,0.000385892,0.998235,-0.472
1.23,0.29183,1.11424e-05,0.000442819,0.998366,-0.47
1.232,0.293079,1.35195e-05,0.000503624,0.998488,-0.468
