t_real	tv	d_tv	f_C_x	f_C_y	f_C_z	tau_C_x	tau_C_y	tau_C_z	Fa_0x	Fa_0y	Fa_0z	Fa_1x	Fa_1y	Fa_1z	Fa_2x	Fa_2y	Fa_2z	Fa_3x	Fa_3y	Fa_3z
22.936	0	-0	0.76642	-0.605452	142.619	-3.18771	0.293759	-1.78678	-0.974716	-1.84992	32.9314	1.26408	-1.82756	22.8523	-1.05397	1.23614	47.5226	1.53102	1.83589	39.3131
22.938	0	-0	1.10198	-0.577448	142.551	-3.181	0.364279	-1.80515	-0.908087	-1.86211	32.5598	1.35618	-1.84335	22.5542	-0.981243	1.26255	47.7209	1.63513	1.86545	39.7165
22.94	0	-0	1.43132	-0.552141	142.484	-3.17549	0.411733	-1.80041	-0.804228	-1.8586	32.0863	1.4461	-1.81987	20.5531	-0.903411	1.25023	49.532	1.69286	1.8761	40.3126
22.942	0	-0	1.20568	-0.552141	142.397	-3.18972	0.389898	-1.77726	-0.844887	-1.83517	32.2096	1.37643	-1.79686	20.652	-0.943746	1.23121	49.4167	1.61788	1.84867	40.1183
22.944	0	-0	1.50109	-0.530648	142.326	-3.1837	0.455669	-1.79261	-0.785426	-1.84545	31.8652	1.4567	-1.81033	20.3931	-0.878789	1.25267	49.5803	1.7086	1.87247	40.4877
22.946	0	-0	1.81991	-0.510577	142.257	-3.1778	0.503314	-1.78787	-0.707412	-1.837	31.5291	1.53038	-1.80564	20.1549	-0.793739	1.2585	49.7258	1.79068	1.87356	40.8473
22.948	0	-0	1.59666	-0.510577	142.164	-3.192	0.481498	-1.76571	-0.747947	-1.81441	31.6501	1.46186	-1.78338	20.2523	-0.834121	1.24007	49.609	1.71687	1.84714	40.6527
22.95	0	-0	1.91094	-0.493186	142.093	-3.18455	0.549905	-1.77993	-0.683468	-1.82489	31.2868	1.54608	-1.7973	19.9888	-0.763708	1.26005	49.7737	1.81204	1.86894	41.0437
22.952	0	-0	1.68936	-0.493186	141.996	-3.19873	0.528094	-1.75824	-0.723806	-1.8027	31.4061	1.47822	-1.77537	20.085	-0.803959	1.2419	49.656	1.7389	1.84298	40.8488
22.954	0	-0	2.19358	-0.473727	141.932	-3.1835	0.620854	-1.77676	-0.61686	-1.81782	30.8797	1.61126	-1.79528	19.7113	-0.688472	1.26799	49.9048	1.88765	1.87138	41.4367
22.956	0	-0	2.49693	-0.462673	141.859	-3.17758	0.65784	-1.76207	-0.536334	-1.80239	30.5633	1.67534	-1.78366	19.5079	-0.600673	1.26397	50.0182	1.95859	1.8594	41.77
22.958	0	-0	2.27798	-0.462673	141.756	-3.19176	0.635915	-1.74126	-0.576379	-1.78092	30.6802	1.60863	-1.76234	19.6027	-0.640814	1.24631	49.8988	1.88655	1.83428	41.5747
22.96	0	-0	2.57665	-0.454295	141.681	-3.18362	0.70301	-1.75248	-0.514067	-1.79098	30.3238	1.68734	-1.77593	19.3595	-0.572474	1.26192	50.0433	1.97585	1.8507	41.9547
22.962	0	-0	2.86828	-0.448625	141.606	-3.17685	0.746999	-1.74406	-0.413843	-1.7857	29.8425	1.76388	-1.7492	17.4419	-0.499182	1.23787	51.7672	2.01743	1.84841	42.5546
22.964	0	-0	2.65213	-0.448625	141.498	-3.191	0.725189	-1.72413	-0.454283	-1.76545	29.9585	1.69855	-1.72932	17.5332	-0.539469	1.22143	51.6486	1.94734	1.82471	42.3574
22.966	0	-0	2.93798	-0.445666	141.42	-3.18254	0.790742	-1.73333	-0.393204	-1.77431	29.6064	1.77262	-1.74153	17.3132	-0.472599	1.23338	51.7704	2.03116	1.8368	42.7305
22.968	0	-0	3.1916	-0.445369	141.341	-3.17645	0.831286	-1.72426	-0.328238	-1.76624	29.3027	1.82766	-1.73709	17.1477	-0.401018	1.23039	51.8463	2.0932	1.82757	43.0442
22.97	0	-0	3.00419	-0.445424	141.229	-3.18954	0.811834	-1.70499	-0.361847	-1.74668	29.4017	1.76976	-1.71781	17.2232	-0.43448	1.21442	51.7385	2.03076	1.80464	42.8651
22.972	0	-0	3.25306	-0.447711	141.147	-3.18183	0.872697	-1.71175	-0.308196	-1.75448	29.0779	1.83343	-1.72879	17.032	-0.375385	1.22294	51.835	2.10321	1.81262	43.2018
22.974	0	-0	3.5219	-0.452789	141.066	-3.17427	0.915612	-1.70239	-0.239308	-1.74771	28.7629	1.89218	-1.72557	16.8649	-0.299938	1.2185	51.9101	2.16897	1.80199	43.528
22.976	0	-0	3.31177	-0.452789	140.946	-3.18833	0.894031	-1.68435	-0.279143	-1.72906	28.8735	1.82938	-1.70711	16.9523	-0.339898	1.20323	51.7893	2.10143	1.78015	43.331
22.978	0	-0	3.55138	-0.460131	140.861	-3.18025	0.953908	-1.6895	-0.226776	-1.73664	28.5534	1.88987	-1.71785	16.7735	-0.282097	1.20925	51.8729	2.17038	1.7851	43.6609
22.98	0	-0	3.78637	-0.469944	140.774	-3.17346	0.992732	-1.67899	-0.165293	-1.72991	28.2635	1.93978	-1.71442	16.6312	-0.21454	1.20245	51.9255	2.22642	1.77194	43.9539
22.982	0	-0	3.57949	-0.469944	140.649	-3.1874	0.972318	-1.66247	-0.205171	-1.71262	28.37	1.87866	-1.69722	16.7149	-0.254682	1.18821	51.8051	2.16068	1.75168	43.7588
22.984	0	-0	3.83469	-0.482952	140.562	-3.17786	1.03457	-1.6665	-0.120472	-1.72008	27.8617	1.95165	-1.68354	14.916	-0.196814	1.16696	53.4057	2.20033	1.75372	44.3782
22.986	0	-0	4.08247	-0.498556	140.474	-3.16978	1.07423	-1.65471	-0.0547441	-1.71299	27.5556	2.00343	-1.6799	14.7825	-0.124627	1.15737	53.4469	2.25841	1.73696	44.689
22.988	0	-0	4.29984	-0.515731	140.384	-3.16262	1.11114	-1.64299	0.00359263	-1.70634	27.273	2.04797	-1.67647	14.6667	-0.0603169	1.14721	53.4734	2.3086	1.71987	44.9704
22.99	0	-0	4.12066	-0.516754	140.253	-3.17551	1.09194	-1.62643	-0.0299463	-1.68964	27.3588	1.99364	-1.66019	14.7387	-0.0935644	1.13332	53.3589	2.25053	1.69975	44.7968
22.992	0	-0	4.33266	-0.536405	140.16	-3.16672	1.14841	-1.62767	0.0186607	-1.69603	27.0504	2.04481	-1.66953	14.6005	-0.0397757	1.13255	53.4018	2.30897	1.69661	45.1074
22.994	0	-0	4.56115	-0.559714	140.068	-3.15806	1.18717	-1.61544	0.0799741	-1.69056	26.7517	2.0918	-1.6673	14.4896	0.0276298	1.1206	53.4205	2.36175	1.67755	45.4065
22.996	0	-0	4.36237	-0.559714	139.931	-3.17194	1.16619	-1.60031	0.0409852	-1.67479	26.8545	2.03357	-1.6517	14.5683	-0.0115458	1.1077	53.2988	2.29936	1.65908	45.209
22.998	0	-0	4.58571	-0.585683	139.836	-3.16161	1.22426	-1.60006	0.0932282	-1.68144	26.5299	2.08661	-1.66138	14.4351	0.046121	1.10435	53.3336	2.35975	1.65279	45.5372
23	0	-0	4.78137	-0.612758	139.737	-3.15385	1.25778	-1.5864	0.147626	-1.67548	26.2574	2.12484	-1.65839	14.3493	0.106109	1.09002	53.3294	2.40279	1.6311	45.8013
23.002	0	-0	4.99318	-0.64397	139.64	-3.14463	1.29496	-1.57314	0.205585	-1.67108	25.9645	2.16728	-1.65704	14.2598	0.16986	1.07517	53.326	2.45046	1.60898	46.0897
23.004	0	-0	4.79937	-0.64397	139.495	-3.15842	1.2742	-1.55915	0.167312	-1.65623	26.0635	2.11088	-1.64227	14.3354	0.131258	1.06295	53.2035	2.38992	1.59158	45.8929
23.006	0	-0	4.98603	-0.676051	139.392	-3.14875	1.32757	-1.55677	0.212121	-1.6623	25.7647	2.15378	-1.6511	14.2308	0.181029	1.05609	53.2111	2.43909	1.58126	46.1855
23.008	0	-0	5.18759	-0.712433	139.29	-3.13927	1.36366	-1.54287	0.298987	-1.65271	25.3112	2.19892	-1.62041	12.5938	0.24196	1.01029	54.6588	2.44772	1.5504	46.7263
23.01	0	-0	4.99767	-0.712433	139.14	-3.153	1.34307	-1.52955	0.260815	-1.63885	25.4087	2.14402	-1.60678	12.6659	0.203664	0.999049	54.5372	2.38917	1.53415	46.5284
23.012	0	-0	5.19289	-0.751107	139.036	-3.14199	1.39763	-1.52582	0.309021	-1.64467	25.0951	2.18778	-1.61539	12.5734	0.257008	0.989002	54.5302	2.43908	1.51995	46.837
23.014	0	-0	5.3612	-0.78986	138.928	-3.13353	1.42919	-1.51133	0.357776	-1.64017	24.8322	2.21852	-1.61362	12.5241	0.311014	0.970343	54.4881	2.4739	1.49359	47.0833
23.016	0	-0	5.19483	-0.792073	138.775	-3.14606	1.41079	-1.49825	0.325278	-1.62703	24.9083	2.16941	-1.6008	12.5885	0.27863	0.958783	54.3695	2.42151	1.47697	46.9092
23.018	0	-0	5.35784	-0.833024	138.664	-3.13606	1.46056	-1.49311	0.366683	-1.63201	24.6213	2.20458	-1.60832	12.5183	0.32471	0.946761	54.3423	2.46186	1.46054	47.1825
23.02	0	-0	5.53355	-0.878542	138.555	-3.1261	1.49352	-1.47794	0.417714	-1.62858	24.3439	2.23674	-1.60762	12.4778	0.381033	0.925904	54.2887	2.49806	1.43175	47.4442
23.022	0	-0	5.7027	-0.926451	138.443	-3.11605	1.52482	-1.46199	0.467675	-1.62505	24.0705	2.26689	-1.60673	12.4467	0.43618	0.903792	54.226	2.53195	1.40154	47.7
23.024	0	-0	5.52236	-0.926451	138.282	-3.12955	1.50514	-1.45083	0.43082	-1.61298	24.1606	2.21551	-1.59475	12.5122	0.398997	0.893901	54.1044	2.47703	1.38738	47.5048
23.026	0	-0	5.68664	-0.97679	138.167	-3.11786	1.5552	-1.44344	0.474039	-1.61819	23.8618	2.24966	-1.60244	12.4592	0.446943	0.877758	54.0573	2.51601	1.36608	47.7891
23.028	0	-0	5.84491	-1.02959	138.051	-3.10744	1.58536	-1.42699	0.521805	-1.61537	23.5916	2.2769	-1.60209	12.4421	0.499652	0.853845	53.9793	2.54656	1.33402	48.0378
23.03	0	-0	5.66889	-1.02959	137.885	-3.12085	1.56591	-1.41653	0.515154	-1.59417	23.5554	2.22944	-1.56094	11.0649	0.465579	0.815494	55.2015	2.45872	1.31002	48.063
23.032	0	-0	5.83956	-1.0878	137.767	-3.10761	1.61708	-1.40754	0.5639	-1.59837	23.2236	2.26396	-1.56536	10.8958	0.517008	0.792829	55.2598	2.49468	1.2831	48.3883
23.034	0	-0	5.96829	-1.14216	137.644	-3.0985	1.64207	-1.39065	0.605228	-1.59471	22.9799	2.28329	-1.56405	10.9017	0.563053	0.767423	55.1607	2.51672	1.24918	48.6016
23.036	0	-0	6.10536	-1.20167	137.522	-3.08814	1.6705	-1.37416	0.648381	-1.5927	22.7208	2.30485	-1.56437	10.9091	0.610965	0.741025	55.0585	2.54117	1.21438	48.8335
23.038	0	-0	5.93528	-1.20167	137.35	-3.1014	1.65187	-1.36485	0.612659	-1.5826	22.8046	2.25717	-1.55442	10.9668	0.574982	0.732835	54.9386	2.49047	1.20253	48.6398
23.04	0	-0	6.04989	-1.26002	137.223	-3.09097	1.69408	-1.35508	0.646087	-1.58668	22.543	2.27742	-1.56051	10.9589	0.612446	0.711675	54.8483	2.51393	1.1755	48.8724
23.042	0	-0	6.15727	-1.32033	137.094	-3.08161	1.71916	-1.33909	0.681711	-1.58534	22.3021	2.29215	-1.56129	10.988	0.652399	0.685259	54.7251	2.53101	1.14104	49.0786
23.044	0	-0	6.00678	-1.32374	136.92	-3.09358	1.70262	-1.32992	0.650967	-1.57607	22.3713	2.24922	-1.5521	11.0375	0.621434	0.676141	54.6099	2.48516	1.12829	48.901
23.046	0	-0	6.12278	-1.3897	136.79	-3.08171	1.74455	-1.31859	0.685901	-1.58046	22.0992	2.26882	-1.55842	11.0464	0.660399	0.651706	54.501	2.50765	1.09748	49.1438
23.048	0	-0	6.23113	-1.45794	136.659	-3.07092	1.76827	-1.3013	0.722962	-1.5797	21.8539	2.28295	-1.55954	11.0901	0.701578	0.621924	54.3619	2.52363	1.05938	49.3532
23.05	0	-0	6.07036	-1.45794	136.478	-3.0839	1.75099	-1.29374	0.688619	-1.5711	21.9305	2.23847	-1.55099	11.1407	0.666878	0.614876	54.2438	2.47638	1.04927	49.1633
23.052	0	-0	6.17292	-1.52853	136.343	-3.07173	1.79056	-1.28135	0.721165	-1.57551	21.6638	2.25414	-1.55714	11.1676	0.70321	0.58816	54.1159	2.4944	1.01596	49.3961
23.054	0	-0	6.24214	-1.59373	136.202	-3.06308	1.80863	-1.26496	0.775318	-1.56182	21.3765	2.25764	-1.52884	9.99185	0.739634	0.532217	55.1238	2.46954	0.964719	49.7094
23.056	0	-0	6.09932	-1.59762	136.019	-3.07454	1.79561	-1.25803	0.74469	-1.555	21.4317	2.21796	-1.52225	10.0374	0.708962	0.525043	55.0065	2.42771	0.954586	49.5434
23.058	0	-0	6.18973	-1.67254	135.879	-3.06212	1.83218	-1.24439	0.775455	-1.55866	21.1709	2.22953	-1.52763	10.0865	0.743527	0.495724	54.8557	2.44122	0.918029	49.7654
23.06	0	-0	6.03707	-1.67254	135.691	-3.07488	1.8157	-1.23795	0.742165	-1.55135	21.2429	2.18781	-1.52043	10.1312	0.70997	0.489809	54.7395	2.39713	0.909434	49.5773
23.062	0	-0	6.12206	-1.74902	135.547	-3.06233	1.85191	-1.22395	0.771951	-1.555	20.9841	2.19783	-1.5257	10.1866	0.743429	0.459675	54.5816	2.40885	0.872004	49.795
23.064	0	-0	6.18843	-1.82295	135.4	-3.05197	1.87051	-1.20685	0.799091	-1.55517	20.7602	2.20155	-1.52747	10.2748	0.774203	0.427812	54.3958	2.41359	0.831887	49.9689
23.066	0	-0	6.05253	-1.8271	135.211	-3.06339	1.85564	-1.2004	0.770199	-1.54864	20.819	2.16373	-1.52102	10.3141	0.745101	0.420607	54.2821	2.3735	0.821955	49.7954
23.068	0	-0	6.12573	-1.90681	135.062	-3.0507	1.88969	-1.18534	0.797969	-1.552	20.5665	2.17024	-1.52581	10.3843	0.776327	0.388586	54.1087	2.3812	0.782415	50.0025
23.07	0	-0	6.19253	-1.98823	134.911	-3.03888	1.90791	-1.1672	0.826263	-1.55282	20.3373	2.17334	-1.52801	10.4845	0.808069	0.353644	53.9092	2.38485	0.738966	50.1803
23.072	0	-0	6.04997	-1.98823	134.716	-3.05136	1.89243	-1.16228	0.794667	-1.54678	20.4025	2.13487	-1.52203	10.5222	0.776154	0.348711	53.7953	2.34429	0.73187	49.9959
23.074	0	-0	6.10181	-2.06698	134.559	-3.03974	1.92288	-1.14694	0.817568	-1.54958	20.17	2.13606	-1.52603	10.6027	0.802111	0.316429	53.6115	2.34607	0.692199	50.1752
23.076	0	-0	6.15857	-2.15188	134.403	-3.02756	1.94061	-1.12868	0.843686	-1.55103	19.9429	2.13662	-1.52868	10.7147	0.831433	0.280242	53.3986	2.34683	0.647592	50.3469
23.078	0	-0	6.02122	-2.15188	134.204	-3.0399	1.92549	-1.12437	0.836792	-1.53114	19.9983	2.09537	-1.49641	9.63875	0.80831	0.251307	54.3422	2.28075	0.624364	50.2247
23.08	0	-0	6.07359	-2.23842	134.044	-3.02683	1.9559	-1.10749	0.862607	-1.53262	19.7574	2.09508	-1.49835	9.65837	0.836574	0.21357	54.2103	2.27933	0.578984	50.418
23.082	0	-0	6.11937	-2.32605	133.883	-3.01471	1.97122	-1.08906	0.886437	-1.53401	19.5383	2.09248	-1.50096	9.78607	0.863645	0.176124	53.9814	2.27681	0.532797	50.5772
23.084	0	-0	5.98733	-2.32605	133.68	-3.02692	1.95664	-1.08537	0.856488	-1.52934	19.5976	2.05741	-1.49637	9.81675	0.833416	0.172347	53.87	2.24002	0.527313	50.396
23.086	0	-0	6.01967	-2.41007	133.514	-3.01528	1.98322	-1.06862	0.876015	-1.53146	19.3773	2.05265	-1.49954	9.92352	0.855833	0.136982	53.6587	2.23517	0.483957	50.5548
23.088	0	-0	6.07185	-2.50936	133.353	-3.0005	2.00063	-1.04861	0.902718	-1.53399	19.1348	2.05048	-1.50319	10.0735	0.885843	0.0950864	53.4048	2.23281	0.432737	50.7401
23.09	0	-0	5.9452	-2.50936	133.147	-3.01263	1.98528	-1.04554	0.87378	-1.52984	19.1925	2.01705	-1.4991	10.1024	0.856613	0.0917192	53.2933	2.19776	0.427863	50.5589
23.092	0	-0	5.96763	-2.59562	132.977	-3.0009	2.0098	-1.0281	0.891522	-1.53179	18.9778	2.00948	-1.50192	10.2216	0.877011	0.0550167	53.069	2.18962	0.38307	50.7082
23.094	0	-0	6.00028	-2.69279	132.808	-2.98715	2.02419	-1.00878	0.913159	-1.53444	18.7541	2.00307	-1.50544	10.3789	0.901518	0.0139415	52.8077	2.18253	0.333146	50.8676
23.096	0	-0	5.87911	-2.69279	132.599	-2.99909	2.01005	-1.00636	0.885221	-1.53085	18.8075	1.97133	-1.50189	10.4029	0.87328	0.0110191	52.6988	2.14928	0.328929	50.6897
23.098	0	-0	5.89287	-2.78152	132.423	-2.98717	2.03278	-0.988261	0.901461	-1.53269	18.5968	1.96125	-1.50443	10.5338	0.891973	-0.0270585	52.4616	2.13818	0.282656	50.8313
23.1	0	-0	5.91557	-2.88153	132.25	-2.97317	2.04578	-0.968799	0.938851	-1.52201	18.4238	1.94671	-1.48684	9.8524	0.922416	-0.0882292	53.0047	2.10759	0.215544	50.9688
23.102	0	-0	5.79997	-2.88153	132.037	-2.98428	2.04324	-0.966413	0.90935	-1.52094	18.3782	1.91745	-1.48687	9.97957	0.894021	-0.0880306	52.7801	2.07915	0.214313	50.8994
23.104	0	-0	5.81148	-2.97747	131.859	-2.97235	2.04318	-0.948709	0.927842	-1.52212	18.2716	1.90569	-1.48772	10.0406	0.913696	-0.130938	52.625	2.06426	0.1633	50.9222
23.106	0	-0	5.81679	-3.07424	131.68	-2.95948	2.06338	-0.929294	0.943255	-1.52412	18.0601	1.89239	-1.49036	10.1975	0.93158	-0.172584	52.3613	2.04957	0.11283	51.0616
23.108	0	-0	5.80498	-3.16154	131.497	-2.94963	2.07028	-0.91291	0.952435	-1.52688	17.8909	1.87698	-1.4936	10.3582	0.942776	-0.209469	52.0983	2.03279	0.0684087	51.1492
23.11	0	-0	5.70251	-3.16669	131.282	-2.95993	2.05937	-0.910875	0.92889	-1.52491	17.923	1.84996	-1.49169	10.3807	0.919074	-0.213381	51.9851	2.00458	0.0632829	50.9932
23.112	0	-0	5.69835	-3.26518	131.099	-2.94707	2.07779	-0.891118	0.942422	-1.5269	17.7172	1.83415	-1.49414	10.5482	0.934832	-0.255994	51.7105	1.98694	0.0118548	51.1236
23.114	0	-0	5.68857	-3.36467	130.915	-2.93452	2.08477	-0.873269	0.953408	-1.53092	17.5277	1.81812	-1.49852	10.7387	0.947846	-0.297493	51.4156	1.96919	-0.0377358	51.2332
23.116	0	-0	5.58626	-3.36467	130.696	-2.94591	2.07344	-0.872658	0.928963	-1.52912	17.5689	1.7921	-1.49674	10.7482	0.923105	-0.298958	51.3142	1.9421	-0.0398472	51.0647
23.118	0	-0	5.56858	-3.45991	130.507	-2.93413	2.08878	-0.853479	0.938932	-1.53087	17.3794	1.77344	-1.49877	10.9184	0.934957	-0.340479	51.0369	1.92125	-0.0897932	51.1728
23.12	0	-0	5.55041	-3.56157	130.319	-2.92127	2.0949	-0.835669	0.948051	-1.53533	17.192	1.75536	-1.50342	11.1194	0.945882	-0.382764	50.7302	1.90112	-0.140061	51.2771
23.122	0	-0	5.45393	-3.56157	130.097	-2.9325	2.08415	-0.835534	0.944388	-1.51602	17.3598	1.7224	-1.4776	10.1219	0.933783	-0.405326	51.6042	1.85335	-0.162628	51.011
23.124	0	-0	5.43262	-3.6644	129.905	-2.91924	2.09844	-0.81509	0.954543	-1.5179	17.1628	1.7017	-1.47984	10.3163	0.94603	-0.450092	51.3012	1.83035	-0.216575	51.1252
23.126	0	-0	5.40665	-3.76764	129.713	-2.90624	2.10261	-0.797529	0.961729	-1.52262	16.9811	1.68163	-1.4848	10.5302	0.955065	-0.492818	50.9813	1.80822	-0.2674	51.2202
23.128	0	-0	5.31604	-3.76764	129.489	-2.91732	2.09241	-0.797893	0.939438	-1.52195	17.0156	1.65916	-1.48415	10.5323	0.932481	-0.493359	50.8837	1.78496	-0.268184	51.057
23.13	0	-0	5.28756	-3.87107	129.294	-2.90413	2.10465	-0.777109	0.948212	-1.52358	16.8248	1.63654	-1.48602	10.7353	0.943145	-0.538731	50.572	1.75966	-0.322737	51.1619
23.132	0	-0	5.25473	-3.97475	129.098	-2.89111	2.10749	-0.75978	0.953708	-1.52857	16.648	1.61496	-1.49112	10.9565	0.950289	-0.581571	50.2446	1.73577	-0.373484	51.2492
23.134	0	-0	5.21299	-4.06779	128.898	-2.88057	2.10895	-0.744267	0.955673	-1.53296	16.4945	1.59258	-1.49557	11.1572	0.953623	-0.620135	49.9384	1.71111	-0.419124	51.3081
23.136	0	-0	5.13271	-4.07327	128.672	-2.89015	2.10013	-0.744316	0.936286	-1.53314	16.5137	1.5723	-1.49577	11.1656	0.934049	-0.622464	49.8317	1.69008	-0.421888	51.1613
23.138	0	-0	5.0919	-4.17214	128.472	-2.87817	2.10914	-0.724071	0.941783	-1.53425	16.3409	1.54714	-1.49692	11.369	0.941082	-0.666395	49.5197	1.66189	-0.47458	51.2421
23.14	0	-0	5.04954	-4.27697	128.271	-2.86489	2.1107	-0.70674	0.945153	-1.53941	16.1685	1.52325	-1.50202	11.6011	0.94584	-0.709785	49.1803	1.6353	-0.525748	51.321
23.142	0	-0	4.97292	-4.27697	128.041	-2.8756	2.10172	-0.708161	0.925687	-1.53971	16.1954	1.50481	-1.50234	11.5933	0.926098	-0.709533	49.0886	1.61632	-0.525378	51.1642
23.144	0	-0	4.9273	-4.3768	127.837	-2.86346	2.10927	-0.687642	0.930339	-1.54071	16.0254	1.47832	-1.50327	11.8041	0.932132	-0.754097	48.7683	1.58651	-0.578716	51.2393
23.146	0	-0	4.87974	-4.48279	127.632	-2.84994	2.10979	-0.670381	0.932548	-1.54613	15.8553	1.45318	-1.50851	12.0434	0.935569	-0.79792	48.4205	1.55844	-0.630225	51.3132
23.148	0	-0	4.80919	-4.48279	127.401	-2.86052	2.10118	-0.672166	0.930955	-1.52845	16.1013	1.42636	-1.48721	11.0719	0.929625	-0.816165	49.2795	1.52225	-0.650978	50.9483
23.15	0	-0	4.76002	-4.58924	127.194	-2.84707	2.10774	-0.650426	0.935716	-1.52947	15.9254	1.39793	-1.48825	11.3043	0.935964	-0.863608	48.9366	1.49041	-0.707906	51.0281
23.152	0	-0	4.69356	-4.58924	126.962	-2.85756	2.09936	-0.652374	0.918307	-1.5305	15.947	1.38243	-1.48929	11.291	0.918278	-0.862773	48.8479	1.47454	-0.706683	50.8759
23.154	0	-0	4.64353	-4.70109	126.756	-2.84306	2.10534	-0.629685	0.92369	-1.53173	15.7649	1.35308	-1.49047	11.5382	0.925229	-0.912567	48.4901	1.44153	-0.766324	50.9624
23.156	0	-0	4.58897	-4.80157	126.546	-2.83105	2.10296	-0.614425	0.922877	-1.53764	15.6137	1.32744	-1.49622	11.772	0.925506	-0.953465	48.1486	1.41315	-0.814251	51.012
23.158	0	-0	4.53172	-4.90192	126.336	-2.81906	2.10124	-0.598461	0.921906	-1.54282	15.4633	1.30073	-1.50121	12.0063	0.925588	-0.994929	47.8064	1.3835	-0.862955	51.0605
23.16	0	-0	4.47351	-4.90749	126.103	-2.82809	2.09348	-0.600213	0.906818	-1.54486	15.4717	1.28698	-1.50323	12.002	0.910293	-0.995812	47.7066	1.36942	-0.86359	50.9226
23.162	0	-0	4.41525	-5.01335	125.893	-2.81494	2.09661	-0.578524	0.909555	-1.54571	15.3071	1.25642	-1.5039	12.2438	0.914282	-1.04334	47.3552	1.33499	-0.920401	50.9872
23.164	0	-0	4.35449	-5.11366	125.681	-2.80279	2.09314	-0.563411	0.907264	-1.55167	15.1603	1.22938	-1.50956	12.4841	0.912884	-1.08424	47.0068	1.30496	-0.96818	51.0302
23.166	0	-0	4.30247	-5.11366	125.445	-2.81294	2.08629	-0.565824	0.893143	-1.5532	15.174	1.2177	-1.51108	12.4601	0.898513	-1.083	46.9255	1.29311	-0.966374	50.8855
23.168	0	-0	4.23912	-5.23081	125.236	-2.79719	2.08828	-0.542084	0.896381	-1.55445	14.995	1.18438	-1.512	12.7376	0.902978	-1.13546	46.5378	1.25539	-1.0289	50.9654
23.17	0	-0	4.17401	-5.33692	125.023	-2.78362	2.08344	-0.526841	0.907193	-1.54379	15.1392	1.14561	-1.49952	12.0909	0.913197	-1.19423	47.079	1.20802	-1.09938	50.7137
23.172	0	-0	4.12824	-5.33692	124.785	-2.79362	2.07673	-0.529866	0.894124	-1.54606	15.1497	1.13595	-1.50179	12.0646	0.899863	-1.19238	46.9988	1.19831	-1.09667	50.5722
23.174	0	-0	4.06266	-5.44256	124.572	-2.78066	2.07677	-0.508211	0.895132	-1.54673	14.995	1.10353	-1.50229	12.3167	0.902087	-1.23996	46.6375	1.16191	-1.15359	50.6231
23.176	0	-0	3.99443	-5.54777	124.36	-2.7677	2.07129	-0.493032	0.891301	-1.55346	14.8499	1.07441	-1.50871	12.5775	0.899112	-1.28248	46.2697	1.12961	-1.20312	50.6627
23.178	0	-0	3.95494	-5.54777	124.121	-2.77756	2.06519	-0.496238	0.879658	-1.55595	14.8571	1.06641	-1.5112	12.5467	0.887221	-1.28046	46.1928	1.12165	-1.20016	50.5245
23.18	0	-0	3.88806	-5.64709	123.907	-2.76621	2.06352	-0.476023	0.879353	-1.55661	14.7169	1.03472	-1.51162	12.7844	0.887938	-1.32523	45.8471	1.08605	-1.25362	50.5587
23.182	0	-0	3.81729	-5.75162	123.695	-2.75332	2.05726	-0.46104	0.874838	-1.56334	14.5752	1.00512	-1.51798	13.0471	0.884175	-1.36751	45.4779	1.05316	-1.30279	50.5942
23.184	0	-0	3.78411	-5.75162	123.455	-2.76304	2.05172	-0.464417	0.864624	-1.56606	14.5792	0.998789	-1.52069	13.0119	0.873731	-1.36531	45.4044	1.04697	-1.29956	50.4594
23.186	0	-0	3.71319	-5.85593	123.242	-2.75045	2.04845	-0.443547	0.863972	-1.56709	14.4348	0.965582	-1.52141	13.2693	0.874044	-1.41212	45.0396	1.00959	-1.35531	50.4982
23.188	0	-0	3.64254	-5.95462	123.027	-2.73857	2.0411	-0.430258	0.858281	-1.57421	14.3031	0.937206	-1.52812	13.5203	0.868945	-1.45147	44.6823	0.978111	-1.40083	50.5218
23.19	0	-0	3.6157	-5.95462	122.787	-2.74817	2.03624	-0.433494	0.849698	-1.57685	14.3038	0.932376	-1.53076	13.4804	0.860163	-1.44932	44.6123	0.973459	-1.39768	50.3905
23.192	0	-0	3.54288	-6.05876	122.573	-2.73544	2.03149	-0.412801	0.848531	-1.578	14.162	0.898829	-1.53153	13.7427	0.859869	-1.49602	44.243	0.935656	-1.45321	50.4256
23.194	0	-0	3.46811	-6.16287	122.359	-2.72216	2.0231	-0.398941	0.852409	-1.5713	14.3561	0.859967	-1.52439	13.2281	0.864694	-1.54922	44.667	0.891035	-1.51796	50.1081
23.196	0	-0	3.44761	-6.16287	122.118	-2.7316	2.01851	-0.402751	0.845472	-1.57392	14.3715	0.856659	-1.52697	13.1454	0.857551	-1.54713	44.639	0.88793	-1.51486	49.9624
23.198	0	-0	3.37358	-6.26624	121.905	-2.71884	2.01231	-0.382218	0.843807	-1.57506	14.2334	0.8229	-1.52782	13.4124	0.856829	-1.59339	44.2658	0.850049	-1.56997	49.993
23.2	0	-0	3.29842	-6.3686	121.692	-2.70566	2.00294	-0.368827	0.837171	-1.58283	14.1004	0.793251	-1.53517	13.6852	0.850773	-1.63387	43.8882	0.817222	-1.61672	50.018
