t_real	tv	d_tv	W_0x	W_0y	W_0z	W_1x	W_1y	W_1z	W_2x	W_2y	W_2z	W_3x	W_3y	W_3z
10.748	5.07186	0.343185	101.986	101.986	35	114.903	114.903	35	106.592	106.592	35	110.605	110.605	35
10.75	5.07255	0.343155	101.995	101.995	35	114.918	114.918	35	106.601	106.601	35	110.628	110.628	35
10.752	5.07324	0.343124	102.004	102.004	35	114.933	114.933	35	106.61	106.61	35	110.65	110.65	35
10.754	5.07392	0.343094	102.013	102.013	35	114.948	114.948	35	106.619	106.619	35	110.673	110.673	35
10.756	5.07461	0.343063	102.022	102.022	35	114.963	114.963	35	106.628	106.628	35	110.695	110.695	35
10.758	5.07529	0.343032	102.031	102.031	35	114.979	114.979	35	106.637	106.637	35	110.718	110.718	35
10.76	5.07598	0.343002	102.04	102.04	35	114.994	114.994	35	106.646	106.646	35	110.74	110.74	35
10.762	5.07667	0.342971	102.049	102.049	35	115.009	115.009	35	106.655	106.655	35	110.763	110.763	35
10.764	5.07735	0.342941	102.058	102.058	35	115.024	115.024	35	106.664	106.664	35	110.785	110.785	35
10.766	5.07804	0.34291	102.068	102.068	35	115.039	115.039	35	106.673	106.673	35	110.808	110.808	35
10.768	5.07872	0.34288	102.077	102.077	35	115.054	115.054	35	106.682	106.682	35	110.83	110.83	35
10.77	5.07941	0.342849	102.086	102.086	35	115.069	115.069	35	106.692	106.692	35	110.853	110.853	35
10.772	5.0801	0.342819	102.095	102.095	35	115.085	115.085	35	106.701	106.701	35	110.875	110.875	35
10.774	5.08078	0.342788	102.104	102.104	35	115.1	115.1	35	106.71	106.71	35	110.898	110.898	35
10.776	5.08147	0.342758	102.113	102.113	35	115.115	115.115	35	106.719	106.719	35	110.92	110.92	35
10.778	5.08215	0.342727	102.122	102.122	35	115.13	115.13	35	106.728	106.728	35	110.943	110.943	35
10.78	5.08284	0.342697	102.131	102.131	35	115.145	115.145	35	106.737	106.737	35	110.965	110.965	35
10.782	5.08352	0.342666	102.14	102.14	35	115.16	115.16	35	106.746	106.746	35	110.988	110.988	35
10.784	5.08421	0.342636	102.149	102.149	35	115.176	115.176	35	106.755	106.755	35	111.01	111.01	35
10.786	5.08489	0.342605	102.158	102.158	35	115.191	115.191	35	106.764	106.764	35	111.033	111.033	35
10.788	5.08558	0.342554	102.174	102.174	35	115.212	115.212	35	106.773	106.773	35	111.061	111.061	35
10.79	5.08626	0.342503	102.189	102.189	35	115.233	115.233	35	106.782	106.782	35	111.09	111.09	35
10.792	5.08695	0.342453	102.204	102.204	35	115.254	115.254	35	106.792	106.792	35	111.118	111.118	35
10.794	5.08763	0.342402	102.219	102.219	35	115.276	115.276	35	106.801	106.801	35	111.147	111.147	35
10.796	5.08832	0.342351	102.234	102.234	35	115.297	115.297	35	106.81	106.81	35	111.175	111.175	35
10.798	5.089	0.3423	102.249	102.249	35	115.318	115.318	35	106.819	106.819	35	111.204	111.204	35
10.8	5.08969	0.34225	102.265	102.265	35	115.339	115.339	35	106.828	106.828	35	111.232	111.232	35
10.802	5.09037	0.342199	102.28	102.28	35	115.366	115.366	35	106.837	106.837	35	111.267	111.267	35
10.804	5.09106	0.342128	102.301	102.301	35	115.393	115.393	35	106.845	106.845	35	111.301	111.301	35
10.806	5.09174	0.342057	102.322	102.322	35	115.421	115.421	35	106.853	106.853	35	111.336	111.336	35
10.808	5.09242	0.341987	102.343	102.343	35	115.448	115.448	35	106.86	106.86	35	111.37	111.37	35
10.81	5.09311	0.341916	102.364	102.364	35	115.475	115.475	35	106.868	106.868	35	111.399	111.399	35
10.812	5.09379	0.341845	102.386	102.386	35	115.502	115.502	35	106.876	106.876	35	111.427	111.427	35
10.814	5.09447	0.341774	102.407	102.407	35	115.529	115.529	35	106.884	106.884	35	111.456	111.456	35
10.816	5.09516	0.341704	102.428	102.428	35	115.556	115.556	35	106.891	106.891	35	111.484	111.484	35
10.818	5.09584	0.341633	102.449	102.449	35	115.583	115.583	35	106.899	106.899	35	111.513	111.513	35
10.82	5.09652	0.341562	102.47	102.47	35	115.61	115.61	35	106.907	106.907	35	111.541	111.541	35
10.822	5.09721	0.341492	102.491	102.491	35	115.638	115.638	35	106.915	106.915	35	111.57	111.57	35
10.824	5.09789	0.341421	102.513	102.513	35	115.665	115.665	35	106.923	106.923	35	111.598	111.598	35
10.826	5.09857	0.341351	102.534	102.534	35	115.692	115.692	35	106.93	106.93	35	111.627	111.627	35
10.828	5.09926	0.34128	102.555	102.555	35	115.719	115.719	35	106.938	106.938	35	111.655	111.655	35
10.83	5.09994	0.34121	102.576	102.576	35	115.746	115.746	35	106.946	106.946	35	111.683	111.683	35
10.832	5.10062	0.341139	102.597	102.597	35	115.773	115.773	35	106.954	106.954	35	111.712	111.712	35
10.834	5.1013	0.341049	102.625	102.625	35	115.8	115.8	35	106.962	106.962	35	111.74	111.74	35
10.836	5.10198	0.340958	102.652	102.652	35	115.827	115.827	35	106.969	106.969	35	111.769	111.769	35
10.838	5.10267	0.340868	102.679	102.679	35	115.854	115.854	35	106.977	106.977	35	111.797	111.797	35
10.84	5.10335	0.340777	102.706	102.706	35	115.882	115.882	35	106.985	106.985	35	111.826	111.826	35
10.842	5.10403	0.340687	102.734	102.734	35	115.909	115.909	35	106.993	106.993	35	111.854	111.854	35
10.844	5.10471	0.340597	102.761	102.761	35	115.936	115.936	35	107.001	107.001	35	111.883	111.883	35
10.846	5.10539	0.340506	102.788	102.788	35	115.963	115.963	35	107.008	107.008	35	111.911	111.911	35
10.848	5.10607	0.340416	102.815	102.815	35	115.99	115.99	35	107.016	107.016	35	111.94	111.94	35
10.85	5.10675	0.340326	102.843	102.843	35	116.017	116.017	35	107.024	107.024	35	111.968	111.968	35
10.852	5.10743	0.340236	102.87	102.87	35	116.044	116.044	35	107.032	107.032	35	111.996	111.996	35
10.854	5.10811	0.340146	102.897	102.897	35	116.071	116.071	35	107.039	107.039	35	112.025	112.025	35
10.856	5.10879	0.340056	102.924	102.924	35	116.099	116.099	35	107.047	107.047	35	112.053	112.053	35
10.858	5.10947	0.339966	102.952	102.952	35	116.126	116.126	35	107.055	107.055	35	112.082	112.082	35
10.86	5.11015	0.339876	102.979	102.979	35	116.153	116.153	35	107.063	107.063	35	112.11	112.11	35
10.862	5.11083	0.339786	103.006	103.006	35	116.18	116.18	35	107.071	107.071	35	112.139	112.139	35
10.864	5.11151	0.339696	103.033	103.033	35	116.207	116.207	35	107.078	107.078	35	112.167	112.167	35
10.866	5.11219	0.339606	103.061	103.061	35	116.235	116.235	35	107.086	107.086	35	112.196	112.196	35
10.868	5.11287	0.339517	103.088	103.088	35	116.262	116.262	35	107.094	107.094	35	112.224	112.224	35
10.87	5.11355	0.339427	103.115	103.115	35	116.289	116.289	35	107.102	107.102	35	112.253	112.253	35
10.872	5.11423	0.339337	103.142	103.142	35	116.317	116.317	35	107.11	107.11	35	112.281	112.281	35
10.874	5.11491	0.339248	103.169	103.169	35	116.344	116.344	35	107.117	107.117	35	112.309	112.309	35
10.876	5.11558	0.339158	103.197	103.197	35	116.371	116.371	35	107.125	107.125	35	112.338	112.338	35
10.878	5.11626	0.339069	103.224	103.224	35	116.399	116.399	35	107.133	107.133	35	112.366	112.366	35
10.88	5.11694	0.338979	103.251	103.251	35	116.426	116.426	35	107.141	107.141	35	112.395	112.395	35
10.882	5.11762	0.33889	103.278	103.278	35	116.454	116.454	35	107.148	107.148	35	112.423	112.423	35
10.884	5.1183	0.3388	103.306	103.306	35	116.481	116.481	35	107.156	107.156	35	112.452	112.452	35
10.886	5.11897	0.338711	103.333	103.333	35	116.508	116.508	35	107.164	107.164	35	112.48	112.48	35
10.888	5.11965	0.338622	103.36	103.36	35	116.536	116.536	35	107.172	107.172	35	112.509	112.509	35
10.89	5.12033	0.338532	103.387	103.387	35	116.563	116.563	35	107.18	107.18	35	112.537	112.537	35
10.892	5.12101	0.338423	103.421	103.421	35	116.59	116.59	35	107.187	107.187	35	112.566	112.566	35
10.894	5.12168	0.338315	103.454	103.454	35	116.618	116.618	35	107.195	107.195	35	112.594	112.594	35
10.896	5.12236	0.338206	103.487	103.487	35	116.645	116.645	35	107.203	107.203	35	112.622	112.622	35
10.898	5.12303	0.338097	103.521	103.521	35	116.672	116.672	35	107.211	107.211	35	112.651	112.651	35
10.9	5.12371	0.337988	103.554	103.554	35	116.7	116.7	35	107.219	107.219	35	112.679	112.679	35
10.902	5.12439	0.337879	103.587	103.587	35	116.727	116.727	35	107.226	107.226	35	112.708	112.708	35
10.904	5.12506	0.337771	103.621	103.621	35	116.755	116.755	35	107.234	107.234	35	112.736	112.736	35
10.906	5.12574	0.337662	103.654	103.654	35	116.782	116.782	35	107.242	107.242	35	112.765	112.765	35
10.908	5.12641	0.337554	103.687	103.687	35	116.809	116.809	35	107.25	107.25	35	112.793	112.793	35
10.91	5.12709	0.337445	103.72	103.72	35	116.837	116.837	35	107.258	107.258	35	112.822	112.822	35
10.912	5.12776	0.337337	103.754	103.754	35	116.864	116.864	35	107.265	107.265	35	112.85	112.85	35
10.914	5.12844	0.337229	103.787	103.787	35	116.891	116.891	35	107.273	107.273	35	112.879	112.879	35
10.916	5.12911	0.337121	103.82	103.82	35	116.919	116.919	35	107.281	107.281	35	112.907	112.907	35
10.918	5.12978	0.337013	103.854	103.854	35	116.946	116.946	35	107.289	107.289	35	112.935	112.935	35
10.92	5.13046	0.336905	103.887	103.887	35	116.973	116.973	35	107.296	107.296	35	112.964	112.964	35
10.922	5.13113	0.336797	103.92	103.92	35	117.001	117.001	35	107.304	107.304	35	112.992	112.992	35
10.924	5.13181	0.336669	103.96	103.96	35	117.028	117.028	35	107.318	107.318	35	113.021	113.021	35
10.926	5.13248	0.336542	103.999	103.999	35	117.056	117.056	35	107.332	107.332	35	113.049	113.049	35
10.928	5.13315	0.336414	104.038	104.038	35	117.089	117.089	35	107.346	107.346	35	113.084	113.084	35
10.93	5.13382	0.336287	104.078	104.078	35	117.122	117.122	35	107.36	107.36	35	113.118	113.118	35
10.932	5.1345	0.33616	104.117	104.117	35	117.156	117.156	35	107.373	107.373	35	113.153	113.153	35
10.934	5.13517	0.336033	104.156	104.156	35	117.189	117.189	35	107.387	107.387	35	113.187	113.187	35
10.936	5.13584	0.335906	104.196	104.196	35	117.223	117.223	35	107.401	107.401	35	113.222	113.222	35
10.938	5.13651	0.335779	104.235	104.235	35	117.256	117.256	35	107.415	107.415	35	113.256	113.256	35
10.94	5.13718	0.335652	104.275	104.275	35	117.29	117.29	35	107.429	107.429	35	113.291	113.291	35
10.942	5.13785	0.335526	104.314	104.314	35	117.323	117.323	35	107.443	107.443	35	113.325	113.325	35
10.944	5.13852	0.335399	104.353	104.353	35	117.356	117.356	35	107.457	107.457	35	113.36	113.36	35
10.946	5.13919	0.335273	104.393	104.393	35	117.39	117.39	35	107.47	107.47	35	113.394	113.394	35
10.948	5.13987	0.335146	104.432	104.432	35	117.423	117.423	35	107.484	107.484	35	113.429	113.429	35
10.95	5.14054	0.33502	104.471	104.471	35	117.457	117.457	35	107.498	107.498	35	113.463	113.463	35
10.952	5.14121	0.334894	104.511	104.511	35	117.49	117.49	35	107.512	107.512	35	113.498	113.498	35
10.954	5.14187	0.334768	104.55	104.55	35	117.524	117.524	35	107.526	107.526	35	113.533	113.533	35
10.956	5.14254	0.334642	104.589	104.589	35	117.557	117.557	35	107.54	107.54	35	113.567	113.567	35
10.958	5.14321	0.334516	104.629	104.629	35	117.59	117.59	35	107.554	107.554	35	113.602	113.602	35
10.96	5.14388	0.33439	104.668	104.668	35	117.63	117.63	35	107.567	107.567	35	113.636	113.636	35
10.962	5.14455	0.334264	104.708	104.708	35	117.669	117.669	35	107.581	107.581	35	113.671	113.671	35
10.964	5.14522	0.334139	104.747	104.747	35	117.709	117.709	35	107.595	107.595	35	113.705	113.705	35
10.966	5.14589	0.334013	104.786	104.786	35	117.748	117.748	35	107.609	107.609	35	113.74	113.74	35
10.968	5.14655	0.333888	104.826	104.826	35	117.788	117.788	35	107.623	107.623	35	113.773	113.773	35
10.97	5.14722	0.333762	104.865	104.865	35	117.827	117.827	35	107.637	107.637	35	113.806	113.806	35
10.972	5.14789	0.333637	104.904	104.904	35	117.867	117.867	35	107.65	107.65	35	113.84	113.84	35
10.974	5.14856	0.333512	104.944	104.944	35	117.906	117.906	35	107.664	107.664	35	113.873	113.873	35
10.976	5.14922	0.333387	104.983	104.983	35	117.946	117.946	35	107.678	107.678	35	113.906	113.906	35
10.978	5.14989	0.333262	105.022	105.022	35	117.985	117.985	35	107.692	107.692	35	113.939	113.939	35
10.98	5.15056	0.333137	105.062	105.062	35	118.025	118.025	35	107.706	107.706	35	113.973	113.973	35
10.982	5.15122	0.333012	105.101	105.101	35	118.064	118.064	35	107.72	107.72	35	114.006	114.006	35
10.984	5.15189	0.332888	105.141	105.141	35	118.104	118.104	35	107.734	107.734	35	114.039	114.039	35
10.986	5.15255	0.332763	105.18	105.18	35	118.143	118.143	35	107.747	107.747	35	114.072	114.072	35
10.988	5.15322	0.332639	105.219	105.219	35	118.183	118.183	35	107.761	107.761	35	114.106	114.106	35
10.99	5.15388	0.332514	105.259	105.259	35	118.222	118.222	35	107.775	107.775	35	114.139	114.139	35
10.992	5.15455	0.33239	105.298	105.298	35	118.262	118.262	35	107.789	107.789	35	114.172	114.172	35
10.994	5.15521	0.332266	105.337	105.337	35	118.301	118.301	35	107.803	107.803	35	114.206	114.206	35
10.996	5.15588	0.332142	105.377	105.377	35	118.341	118.341	35	107.817	107.817	35	114.239	114.239	35
10.998	5.15654	0.332018	105.416	105.416	35	118.374	118.374	35	107.83	107.83	35	114.266	114.266	35
11	5.1572	0.331894	105.455	105.455	35	118.407	118.407	35	107.844	107.844	35	114.293	114.293	35
11.002	5.15787	0.33177	105.495	105.495	35	118.441	118.441	35	107.858	107.858	35	114.32	114.32	35
11.004	5.15853	0.331646	105.534	105.534	35	118.474	118.474	35	107.872	107.872	35	114.348	114.348	35
11.006	5.15919	0.331522	105.574	105.574	35	118.508	118.508	35	107.886	107.886	35	114.375	114.375	35
11.008	5.15986	0.331399	105.613	105.613	35	118.541	118.541	35	107.9	107.9	35	114.402	114.402	35
11.01	5.16052	0.331256	105.658	105.658	35	118.575	118.575	35	107.914	107.914	35	114.429	114.429	35
11.012	5.16118	0.331114	105.704	105.704	35	118.608	118.608	35	107.927	107.927	35	114.457	114.457	35
11.014	5.16184	0.330972	105.749	105.749	35	118.641	118.641	35	107.941	107.941	35	114.484	114.484	35
11.016	5.16251	0.33083	105.795	105.795	35	118.675	118.675	35	107.955	107.955	35	114.511	114.511	35
11.018	5.16317	0.330688	105.84	105.84	35	118.708	118.708	35	107.969	107.969	35	114.538	114.538	35
11.02	5.16383	0.330546	105.885	105.885	35	118.742	118.742	35	107.983	107.983	35	114.565	114.565	35
11.022	5.16449	0.330404	105.931	105.931	35	118.775	118.775	35	107.997	107.997	35	114.593	114.593	35
11.024	5.16515	0.330263	105.976	105.976	35	118.809	118.809	35	108.011	108.011	35	114.62	114.62	35
11.026	5.16581	0.33014	106.016	106.016	35	118.842	118.842	35	108.018	108.018	35	114.647	114.647	35
11.028	5.16647	0.330017	106.055	106.055	35	118.869	118.869	35	108.026	108.026	35	114.668	114.668	35
11.03	5.16713	0.329895	106.094	106.094	35	118.897	118.897	35	108.034	108.034	35	114.689	114.689	35
11.032	5.16779	0.329773	106.134	106.134	35	118.924	118.924	35	108.042	108.042	35	114.71	114.71	35
11.034	5.16845	0.32965	106.173	106.173	35	118.951	118.951	35	108.049	108.049	35	114.732	114.732	35
11.036	5.16911	0.329528	106.212	106.212	35	118.979	118.979	35	108.057	108.057	35	114.753	114.753	35
11.038	5.16977	0.329406	106.252	106.252	35	119.007	119.007	35	108.065	108.065	35	114.774	114.774	35
11.04	5.17042	0.329284	106.291	106.291	35	119.035	119.035	35	108.073	108.073	35	114.795	114.795	35
11.042	5.17108	0.329162	106.331	106.331	35	119.064	119.064	35	108.081	108.081	35	114.816	114.816	35
11.044	5.17174	0.32904	106.37	106.37	35	119.092	119.092	35	108.088	108.088	35	114.837	114.837	35
11.046	5.1724	0.328919	106.409	106.409	35	119.12	119.12	35	108.096	108.096	35	114.859	114.859	35
11.048	5.17306	0.328797	106.449	106.449	35	119.148	119.148	35	108.104	108.104	35	114.88	114.88	35
11.05	5.17371	0.328675	106.488	106.488	35	119.176	119.176	35	108.112	108.112	35	114.901	114.901	35
11.052	5.17437	0.328554	106.527	106.527	35	119.204	119.204	35	108.12	108.12	35	114.922	114.922	35
11.054	5.17503	0.328433	106.567	106.567	35	119.232	119.232	35	108.127	108.127	35	114.943	114.943	35
11.056	5.17568	0.328311	106.606	106.606	35	119.26	119.26	35	108.135	108.135	35	114.964	114.964	35
11.058	5.17634	0.32819	106.645	106.645	35	119.288	119.288	35	108.143	108.143	35	114.985	114.985	35
11.06	5.177	0.328069	106.685	106.685	35	119.316	119.316	35	108.151	108.151	35	115.007	115.007	35
11.062	5.17765	0.327948	106.724	106.724	35	119.344	119.344	35	108.158	108.158	35	115.028	115.028	35
11.064	5.17831	0.327827	106.764	106.764	35	119.372	119.372	35	108.166	108.166	35	115.049	115.049	35
11.066	5.17896	0.327706	106.803	106.803	35	119.394	119.394	35	108.174	108.174	35	115.064	115.064	35
11.068	5.17962	0.327586	106.842	106.842	35	119.416	119.416	35	108.182	108.182	35	115.079	115.079	35
11.07	5.18027	0.327465	106.882	106.882	35	119.438	119.438	35	108.19	108.19	35	115.094	115.094	35
11.072	5.18093	0.327363	106.915	106.915	35	119.46	119.46	35	108.197	108.197	35	115.109	115.109	35
11.074	5.18158	0.327261	106.948	106.948	35	119.488	119.488	35	108.205	108.205	35	115.124	115.124	35
11.076	5.18224	0.327159	106.982	106.982	35	119.516	119.516	35	108.213	108.213	35	115.139	115.139	35
11.078	5.18289	0.327057	107.015	107.015	35	119.544	119.544	35	108.221	108.221	35	115.155	115.155	35
11.08	5.18355	0.326956	107.048	107.048	35	119.572	119.572	35	108.229	108.229	35	115.17	115.17	35
11.082	5.1842	0.326854	107.081	107.081	35	119.6	119.6	35	108.236	108.236	35	115.185	115.185	35
11.084	5.18485	0.326752	107.115	107.115	35	119.628	119.628	35	108.244	108.244	35	115.2	115.2	35
11.086	5.18551	0.326651	107.148	107.148	35	119.656	119.656	35	108.252	108.252	35	115.215	115.215	35
11.088	5.18616	0.326549	107.181	107.181	35	119.684	119.684	35	108.26	108.26	35	115.23	115.23	35
11.09	5.18681	0.326448	107.215	107.215	35	119.712	119.712	35	108.268	108.268	35	115.245	115.245	35
11.092	5.18747	0.326346	107.248	107.248	35	119.74	119.74	35	108.275	108.275	35	115.26	115.26	35
11.094	5.18812	0.326245	107.281	107.281	35	119.768	119.768	35	108.283	108.283	35	115.275	115.275	35
11.096	5.18877	0.326144	107.315	107.315	35	119.796	119.796	35	108.291	108.291	35	115.29	115.29	35
11.098	5.18942	0.326043	107.348	107.348	35	119.824	119.824	35	108.299	108.299	35	115.305	115.305	35
11.1	5.19007	0.325942	107.381	107.381	35	119.852	119.852	35	108.306	108.306	35	115.321	115.321	35
11.102	5.19073	0.325841	107.415	107.415	35	119.88	119.88	35	108.314	108.314	35	115.336	115.336	35
11.104	5.19138	0.32574	107.448	107.448	35	119.908	119.908	35	108.322	108.322	35	115.351	115.351	35
11.106	5.19203	0.325639	107.481	107.481	35	119.936	119.936	35	108.33	108.33	35	115.366	115.366	35
11.108	5.19268	0.325538	107.514	107.514	35	119.964	119.964	35	108.338	108.338	35	115.381	115.381	35
11.11	5.19333	0.325419	107.554	107.554	35	119.992	119.992	35	108.345	108.345	35	115.396	115.396	35
11.112	5.19398	0.3253	107.593	107.593	35	120.02	120.02	35	108.353	108.353	35	115.411	115.411	35
11.114	5.19463	0.325181	107.633	107.633	35	120.048	120.048	35	108.361	108.361	35	115.426	115.426	35
11.116	5.19528	0.325062	107.672	107.672	35	120.076	120.076	35	108.369	108.369	35	115.441	115.441	35
11.118	5.19593	0.324943	107.711	107.711	35	120.104	120.104	35	108.377	108.377	35	115.456	115.456	35
11.12	5.19658	0.324824	107.751	107.751	35	120.132	120.132	35	108.384	108.384	35	115.471	115.471	35
11.122	5.19723	0.324706	107.79	107.79	35	120.16	120.16	35	108.392	108.392	35	115.487	115.487	35
11.124	5.19788	0.324587	107.829	107.829	35	120.189	120.189	35	108.4	108.4	35	115.502	115.502	35
11.126	5.19853	0.324469	107.869	107.869	35	120.217	120.217	35	108.408	108.408	35	115.517	115.517	35
11.128	5.19918	0.32435	107.908	107.908	35	120.245	120.245	35	108.415	108.415	35	115.532	115.532	35
11.13	5.19983	0.324232	107.947	107.947	35	120.273	120.273	35	108.423	108.423	35	115.547	115.547	35
11.132	5.20047	0.324114	107.987	107.987	35	120.301	120.301	35	108.431	108.431	35	115.562	115.562	35
11.134	5.20112	0.323996	108.026	108.026	35	120.329	120.329	35	108.439	108.439	35	115.577	115.577	35
11.136	5.20177	0.323878	108.066	108.066	35	120.357	120.357	35	108.447	108.447	35	115.592	115.592	35
11.138	5.20242	0.32376	108.105	108.105	35	120.385	120.385	35	108.454	108.454	35	115.607	115.607	35
11.14	5.20306	0.323642	108.144	108.144	35	120.413	120.413	35	108.462	108.462	35	115.622	115.622	35
11.142	5.20371	0.323524	108.184	108.184	35	120.441	120.441	35	108.47	108.47	35	115.637	115.637	35
